"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Minnesota",NA,NA,"10.3410/f.1087359.540387","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1087359.540387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The proliferation and expansion of retinal stem cells require functional Pax6.","9","18","2012-09-18T15:32:40Z","1347982360000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1058694.510603","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1058694.510603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Multiple biomarkers for the prediction of first major cardiovascular events and death.","9","18","2012-09-18T18:46:20Z","1347993980000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1097097.553073","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1097097.553073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Herpes simplex encephalitis presenting with exclusively frontal lobe involvement.","9","18","2012-09-18T11:06:04Z","1347966364000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1095984.551965","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1095984.551965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Deacetylase inhibition promotes the generation and function of regulatory T cells.","9","18","2012-09-18T11:16:06Z","1347966966000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1119352.576707","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1119352.576707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The management of encephalitis: clinical practice guidelines by the Infectious Diseases Society of America.","9","18","2012-09-18T02:21:10Z","1347934870000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1103973.575823","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1103973.575823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Clinical investigation of hospitalized human cases of West Nile virus infection in Houston, Texas, 2002-2004.","9","18","2012-09-18T03:21:13Z","1347938473000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1097819.553941","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1097819.553941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The Fox-1 family and SUP-12 coordinately regulate tissue-specific alternative splicing in vivo.","9","18","2012-09-18T09:51:22Z","1347961882000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1103628.559714","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1103628.559714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Diversity of hydraulic traits in nine Cordia species growing in tropical forests with contrasting precipitation.","9","18","2012-09-18T07:17:40Z","1347952660000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1087341.542722","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1087341.542722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Caenorhabditis elegans SID-2 is required for environmental RNA interference.","9","18","2012-09-18T14:26:08Z","1347978368000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1098567.553449","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1098567.553449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Corticosteroids for bacterial meningitis in adults in sub-Saharan Africa.","9","18","2012-09-18T10:16:04Z","1347963364000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1108497.566147","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1108497.566147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Sensory signaling-dependent remodeling of olfactory cilia architecture in C. elegans.","9","18","2012-09-18T05:25:48Z","1347945948000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1070897.523848","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1070897.523848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Structures of lung cancer-derived EGFR mutants and inhibitor complexes: mechanism of activation and insights into differential inhibitor sensitivity.","9","18","2012-09-18T18:16:47Z","1347992207000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1103988.561253","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1103988.561253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Notch signaling and morphogenesis of single-cell tubes in the C. elegans digestive tract.","9","18","2012-09-18T06:56:09Z","1347951369000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1090013.543195","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1090013.543195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of West Nile encephalitis, status epilepticus and West Nile pneumonia in a renal transplant patient.","9","18","2012-09-18T14:10:08Z","1347977408000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1102282.558309","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1102282.558309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Meiotic crossover number and distribution are regulated by a dosage compensation protein that resembles a condensin subunit.","9","18","2012-09-18T08:36:00Z","1347957360000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1092568.546994","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1092568.546994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Management of benign ureteral strictures following radical cystectomy and urinary diversion for bladder cancer.","9","18","2012-09-18T12:05:59Z","1347969959000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1092793.550850","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1092793.550850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Self-renewing osteoprogenitors in bone marrow sinusoids can organize a hematopoietic microenvironment.","9","18","2012-09-18T11:21:02Z","1347967262000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1158861.620111","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1158861.620111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Under the radar: balamuthia amebic encephalitis.","9","17","2012-09-17T19:16:13Z","1347909373000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1141875.598973","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1141875.598973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of RNase P without RNA: identification and functional reconstitution of the human mitochondrial tRNA processing enzyme.","9","17","2012-09-17T22:32:02Z","1347921122000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1157822.619058","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1157822.619058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Anesthesiology trainees face ethical, practical, and relational challenges in obtaining informed consent.","9","17","2012-09-17T19:36:28Z","1347910588000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1127193.584354","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1127193.584354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of A cation-regulated and proton gradient-dependent cation transporter from Chlamydomonas reinhardtii has a role in calcium and sodium homeostasis.","9","17","2012-09-17T23:50:26Z","1347925826000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1148956.606055","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1148956.606055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Rapid characterization of plant mutants with an altered ion-profile: a case study using Lotus japonicus.","9","17","2012-09-17T21:00:39Z","1347915639000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.717953140.793458704","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.717953140.793458704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Mcm8 and Mcm9 form a complex that functions in homologous recombination repair induced by DNA interstrand crosslinks.","9","17","2012-09-17T12:28:56Z","1347884936000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1159188.626744","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1159188.626744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Establishing wild-type levels of catalytic activity on natural and artificial (beta alpha)8-barrel protein scaffolds.","9","17","2012-09-17T15:58:33Z","1347897513000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1162752.624347","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1162752.624347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Santa Rosalia revisited: why are there so many species of bacteria?","9","17","2012-09-17T12:46:21Z","1347885981000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1164496.626682","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1164496.626682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Starvation protects germline stem cells and extends reproductive longevity in C. elegans.","9","17","2012-09-17T16:02:28Z","1347897748000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1157495.617668","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1157495.617668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Minireview: 3-Iodothyronamine (T1AM): a new player on the thyroid endocrine team?","9","17","2012-09-17T20:11:01Z","1347912661000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1161939.622378","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1161939.622378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Linking asymmetric cell division to the terminal differentiation program of postmitotic neurons in C. elegans.","9","17","2012-09-17T17:40:28Z","1347903628000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1158743.619968","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1158743.619968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Progressive multifocal leukoencephalopathy after rituximab therapy in HIV-negative patients: a report of 57 cases from the Research on Adverse Drug Events and Reports project.","9","17","2012-09-17T19:26:34Z","1347909994000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1163099.624509","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1163099.624509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Early use of polymyxin B hemoperfusion in abdominal septic shock: the EUPHAS randomized controlled trial.","9","17","2012-09-17T16:29:10Z","1347899350000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1164509.626273","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1164509.626273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The MET receptor tyrosine kinase is a potential novel therapeutic target for head and neck squamous cell carcinoma.","9","17","2012-09-17T16:07:23Z","1347898043000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1165815.628881","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1165815.628881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Coupled myosin VI motors facilitate unidirectional movement on an F-actin network.","9","17","2012-09-17T12:25:42Z","1347884742000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1166298.627246","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1166298.627246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Total synthesis of proximicin A-C and synthesis of new furan-based DNA binding agents.","9","17","2012-09-17T15:41:53Z","1347896513000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1131987.589106","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1131987.589106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Distinct isoforms of the RFX transcription factor DAF-19 regulate ciliogenesis and maintenance of synaptic activity.","9","17","2012-09-17T23:20:21Z","1347924021000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1168335.630505","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1168335.630505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of An efficient method to assemble linear DNA templates for in vitro screening and selection systems.","9","17","2012-09-17T12:16:21Z","1347884181000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1269965.737064","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1269965.737064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The C. elegans dosage compensation complex propagates dynamically and independently of X chromosome sequence.","9","17","2012-09-17T12:00:30Z","1347883230000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1321956.792056","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1321956.792056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of High prevalence of 'Borrelia-like' organisms in skin biopsies of sarcoidosis patients from Western Austria.","9","17","2012-09-17T11:51:03Z","1347882663000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1163630.625393","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1163630.625393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of ATP binding to the C terminus of the Arabidopsis thaliana nitrate/proton antiporter, AtCLCa, regulates nitrate transport into plant vacuoles.","9","17","2012-09-17T16:15:22Z","1347898522000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1147022.604454","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1147022.604454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of A mission-based productivity compensation model for an academic anesthesiology department.","9","17","2012-09-17T21:46:15Z","1347918375000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1160042.620310","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1160042.620310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Control of Arabidopsis meristem development by thioredoxin-dependent regulation of intercellular transport.","9","17","2012-09-17T19:02:32Z","1347908552000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1134832.590918","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1134832.590918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Management of in-flight medical emergencies.","9","17","2012-09-17T23:20:21Z","1347924021000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1132842.589928","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1132842.589928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Wnt signaling mediates self-organization and axis formation in embryoid bodies.","9","17","2012-09-17T23:26:08Z","1347924368000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1164067.624735","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1164067.624735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Electrophysiological responses of sympathetic preganglionic neurons to ANG II and aldosterone.","9","17","2012-09-17T16:26:36Z","1347899196000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1124613.588960","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1124613.588960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The insect nephrocyte is a podocyte-like cell with a filtration slit diaphragm.","9","17","2012-09-17T23:31:17Z","1347924677000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1158493.618665","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1158493.618665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Pay for performance in the intensive care unit--opportunity or threat?","9","17","2012-09-17T19:50:57Z","1347911457000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1168457.630642","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1168457.630642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Patient flow variability and unplanned readmissions to an intensive care unit.","9","17","2012-09-17T12:00:30Z","1347883230000","University of Minnesota",NA,NA,NA,NA
